carat,cut,color,clarity,depth,table,price,x,y,z
1,Premium,F,SI2,61.1,61,4452,6.38,6.35,3.89
0.7,Very Good,E,VS2,62.9,57,2793,5.66,5.69,3.57
0.71,Ideal,J,VVS2,60.3,61,2226,5.76,5.79,3.48
1.61,Premium,F,VS2,62.3,59,15426,7.53,7.47,4.67
1.15,Premium,G,VS1,61.7,58,7535,6.73,6.7,4.14
0.7,Premium,H,SI2,60.5,61,1808,5.75,5.72,3.47
0.7,Premium,I,VS1,62.9,61,2234,5.64,5.62,3.54
0.4,Ideal,G,VVS1,61.7,55,1374,4.73,4.76,2.93
0.31,Very Good,G,VS1,63.3,56,802,4.33,4.29,2.73
0.34,Ideal,E,IF,62,56,1243,4.51,4.49,2.79
1.52,Ideal,H,SI1,61.5,57,7729,7.39,7.31,4.52
0.73,Premium,H,SI1,62.2,57,2107,5.8,5.77,3.6
0.71,Good,F,SI1,63.7,58,2308,5.65,5.62,3.59
0.5,Ideal,D,SI1,61.4,58,1415,5.07,5.1,3.12
0.7,Very Good,E,SI2,63.5,59,1894,5.63,5.51,3.53
0.33,Ideal,H,VS1,62.6,56,610,4.39,4.42,2.75
2.04,Very Good,H,SI1,63,58,17952,8.03,8.1,5.08
0.41,Ideal,G,SI2,62.1,53.6,659,4.75,4.79,2.96
0.59,Ideal,D,VS2,61.9,56,2103,5.39,5.34,3.32
0.59,Premium,D,SI2,62.6,61,1590,5.33,5.27,3.32
1.55,Ideal,D,VS2,60.1,58,15845,7.56,7.54,4.54
0.91,Good,H,SI1,63.7,60,3229,6.16,6.09,3.9
0.27,Very Good,F,VS2,58.7,58,470,4.25,4.3,2.51
0.7,Fair,H,SI1,65.5,57,2048,5.53,5.59,3.64
0.5,Very Good,F,SI1,61.2,61,1250,5.06,5.1,3.11
0.3,Ideal,D,VS2,62.3,56,911,4.32,4.29,2.68
1.3,Ideal,H,SI1,62.2,56,7054,7.03,6.98,4.36
0.71,Premium,E,VS2,62.1,59,2735,5.72,5.68,3.54
0.52,Ideal,E,VS2,62.2,54,1825,5.13,5.16,3.2
0.7,Very Good,D,VS2,60.6,60,3668,5.71,5.75,3.47
0.5,Good,J,VS2,57.7,60,963,5.28,5.26,3.04
0.36,Ideal,E,VS2,60.2,56,1080,4.65,4.62,2.79
1.2,Premium,H,SI2,60.8,59,4301,6.8,6.75,4.12
1.26,Ideal,G,VVS1,61.1,57,10787,7.02,6.98,4.28
0.54,Ideal,H,VVS1,61.1,57,1944,5.26,5.22,3.2
0.37,Ideal,E,SI1,61.4,56,777,4.65,4.6,2.84
1.28,Ideal,I,VS2,61.6,57,6838,7.01,6.98,4.31
1.12,Premium,G,I1,60.3,60,3017,6.75,6.69,4.05
0.77,Ideal,F,VS1,61.2,56,3647,5.9,5.93,3.62
0.79,Good,I,SI1,63.9,55,2095,5.85,5.8,3.72
1.31,Premium,J,SI1,59.4,60,5546,7.12,7.06,4.21
0.79,Ideal,G,SI1,61.6,55,2944,5.96,5.98,3.68
0.71,Premium,G,VS2,60.4,61,2515,5.81,5.77,3.5
1.04,Premium,G,VS1,61.5,61,6814,6.56,6.51,4.02
1.51,Premium,J,VS2,59.6,60,7553,7.58,7.48,4.49
0.7,Good,J,VVS2,64.3,56,1922,5.57,5.63,3.6
0.52,Premium,G,SI2,58.8,62,1196,5.31,5.3,3.12
0.7,Ideal,D,VS1,62.3,55,3840,5.64,5.68,3.53
0.9,Very Good,I,VS2,63.3,58,3519,6.07,6.13,3.86
0.9,Premium,D,SI2,62.7,59,3205,6.2,6.14,3.87
0.31,Very Good,G,VS2,62.9,56,544,4.28,4.34,2.71
1.51,Very Good,I,SI2,63.5,60,7441,7.28,7.21,4.6
0.5,Ideal,G,VVS2,62.1,55,1935,5.09,5.05,3.15
0.7,Fair,E,VS2,65.7,55,2437,5.45,5.51,3.6
0.35,Very Good,G,IF,62.6,59,898,4.43,4.49,2.79
0.33,Very Good,D,VVS1,61.2,59,948,4.4,4.43,2.7
0.76,Ideal,H,SI1,61.8,56,2587,5.88,5.84,3.62
1.1,Premium,H,SI2,60.9,57,4558,6.67,6.62,4.05
0.55,Ideal,E,VS2,62,55,1596,5.24,5.28,3.26
0.4,Ideal,D,VS2,61.5,55,982,4.71,4.75,2.91
0.7,Good,I,SI2,63.5,56,1675,5.59,5.63,3.56
0.41,Ideal,D,VVS1,62.2,56,1582,4.8,4.78,2.98
2.35,Premium,I,SI2,59.9,58,17294,8.68,8.61,5.18
0.36,Ideal,I,VVS2,61.5,57,655,4.55,4.58,2.8
0.51,Ideal,F,VS2,62.5,53,1431,5.12,5.15,3.21
0.33,Premium,D,VS1,60.3,61,933,4.51,4.48,2.71
0.31,Fair,F,VVS2,56.9,59,757,4.45,4.48,2.54
0.71,Ideal,D,SI1,60.8,57,3502,5.75,5.78,3.5
0.31,Ideal,E,VS2,62,56,756,4.38,4.36,2.71
1.24,Very Good,F,VS2,59.6,59,8929,7,7.07,4.19
0.9,Premium,D,VVS1,61.3,59,7711,6.18,6.12,3.77
1.47,Premium,I,SI2,62.4,55,6742,7.34,7.24,4.55
1.04,Ideal,F,SI1,61.3,56,5882,6.55,6.5,4
0.4,Ideal,E,SI1,62,57,737,4.74,4.78,2.95
0.75,Ideal,G,VVS2,61.3,55,3525,5.85,5.89,3.59
0.31,Premium,E,VVS2,61.3,60,1046,4.35,4.33,2.66
0.71,Good,I,SI1,63.6,63,1774,5.64,5.61,3.58
0.91,Very Good,E,SI2,63.2,56,4668,6.08,6.14,3.86
0.33,Ideal,E,VS2,62,56,723,4.46,4.48,2.77
1.01,Premium,F,VS2,59.9,61,6097,6.5,6.46,3.88
0.3,Very Good,H,VS2,62.5,58,473,4.26,4.28,2.67
1.21,Ideal,I,SI1,62.4,57,5624,6.84,6.78,4.25
0.32,Ideal,F,VVS1,60.4,57,854,4.41,4.43,2.67
0.79,Ideal,H,IF,61.3,56,4046,5.96,5.98,3.66
0.93,Premium,F,SI1,62.3,59,5729,6.25,6.21,3.88
0.57,Premium,G,VS2,62.8,57,1728,5.28,5.23,3.3
0.54,Ideal,I,SI2,60.9,57,935,5.26,5.31,3.22
0.57,Premium,E,VS2,62,58,1763,5.38,5.33,3.32
0.3,Ideal,D,VS2,62.5,54,911,4.32,4.29,2.69
0.58,Ideal,E,SI2,62.4,58,1359,5.32,5.35,3.33
0.74,Premium,G,SI2,62.8,54,2328,5.76,5.73,3.61
0.7,Ideal,D,VVS2,60.7,57,5539,5.75,5.78,3.5
1.01,Very Good,F,SI1,59.5,62,4899,6.45,6.53,3.86
0.43,Good,E,VS1,59.9,61,970,4.89,4.93,2.94
1.31,Premium,I,VS2,61.9,59,6438,7.02,6.98,4.33
0.72,Very Good,F,VS1,63.2,57,3083,5.69,5.73,3.61
1.1,Ideal,G,SI1,62.2,56.6,5868,6.56,6.6,4.09
1.01,Very Good,G,VS2,62.9,54,6773,6.35,6.4,4
1.01,Very Good,G,SI1,62.9,54,4588,6.41,6.47,4.05
1.31,Premium,G,VS1,61.5,59,9891,7,7.06,4.32
0.36,Ideal,F,VS2,62,55,932,4.58,4.55,2.83
0.74,Ideal,I,VS1,62,56,2947,5.79,5.82,3.6
1.54,Premium,G,SI2,61.5,61,8969,7.42,7.35,4.54
1.97,Premium,F,SI2,61.1,58,14542,8.11,8.05,4.94
0.32,Ideal,G,VVS2,62,55,936,4.44,4.4,2.74
0.3,Very Good,E,SI1,61.9,58,526,4.27,4.33,2.66
0.73,Ideal,G,VVS2,62.2,55,3127,5.77,5.74,3.58
1.65,Very Good,J,SI1,61.7,56,7903,7.61,7.66,4.71
1.5,Good,I,SI1,63.1,54,8258,7.31,7.34,4.62
0.39,Very Good,H,VVS2,62.1,58,855,4.63,4.65,2.88
0.9,Very Good,J,VS1,62.4,57,3643,6.13,6.18,3.84
0.31,Ideal,E,VS2,61.7,55,872,4.36,4.33,2.68
0.38,Premium,F,VVS1,61.6,58,1200,4.63,4.66,2.86
1.2,Very Good,I,SI1,62.8,57,5408,6.7,6.74,4.22
0.54,Very Good,F,SI1,63.5,58,1944,5.21,5.15,3.29
0.52,Good,D,SI2,63.7,55,1293,5.11,5.1,3.25
0.7,Ideal,G,VS1,61.1,56,3017,5.72,5.74,3.5
0.71,Ideal,I,VS2,61,58,2141,5.77,5.81,3.53
0.33,Premium,D,VS2,61.1,56,1069,4.54,4.5,2.76
1.01,Very Good,E,SI1,61.1,57,4563,6.44,6.5,3.95
0.41,Ideal,E,VS1,62.1,55,1153,4.78,4.75,2.96
1.51,Premium,F,SI1,60.9,61,11666,7.32,7.3,4.45
0.27,Premium,F,IF,61.7,57,820,4.21,4.12,2.57
1.93,Premium,H,VS2,62.8,58,17353,7.91,7.86,4.95
0.3,Very Good,D,VVS2,63.5,58,1010,4.31,4.23,2.71
1.2,Good,E,SI1,59.9,64,6653,6.84,6.79,4.08
0.8,Very Good,H,SI1,63.2,54,2553,5.93,5.88,3.73
0.41,Good,E,SI2,63.4,58,638,4.71,4.75,3
1.26,Fair,G,SI2,53.2,61,4966,7.44,7.36,3.94
0.53,Ideal,F,VS1,61.5,56,1624,5.21,5.25,3.22
0.31,Very Good,F,VS2,61.1,58.1,605,4.33,4.37,2.66
1.01,Premium,D,SI1,61.7,59,5210,6.4,6.43,3.96
0.73,Premium,E,SI2,60.1,59,2341,5.87,5.82,3.51
0.33,Premium,E,VS2,61.5,59,928,4.46,4.42,2.73
0.53,Ideal,E,VS2,62.5,57,1607,5.16,5.18,3.23
0.7,Very Good,F,VS1,62.8,56,3265,5.64,5.66,3.55
0.7,Premium,G,SI1,58.6,62,2375,5.83,5.8,3.41
1.56,Premium,F,SI1,60.1,60,11299,7.56,7.52,4.53
1.01,Good,D,VS2,60.1,64,5986,6.36,6.32,3.81
1,Very Good,I,SI1,63.1,58,4149,6.3,6.35,3.99
0.32,Premium,E,SI1,62.3,58,720,4.4,4.37,2.73
0.82,Very Good,F,VS2,58.7,58,3621,6.1,6.2,3.61
1.1,Ideal,I,SI1,62.1,57,5037,6.6,6.64,4.11
0.43,Ideal,F,SI2,61.6,55,698,4.87,4.9,3.01
0.54,Premium,H,VVS1,62,57,1944,5.25,5.2,3.24
0.42,Ideal,D,SI1,62.4,57,810,4.77,4.84,3
0.79,Ideal,D,SI1,61.3,54,3328,5.96,6.01,3.67
1,Very Good,F,SI1,61,60,5804,6.38,6.43,3.91
0.37,Very Good,I,VVS2,60.9,58,714,4.64,4.68,2.84
0.93,Fair,I,VS2,64.7,58,3258,6.09,6.06,3.93
0.32,Ideal,H,IF,61.4,55,814,4.42,4.47,2.73
0.38,Very Good,D,VVS2,63.8,57,1030,4.57,4.61,2.93
0.3,Ideal,E,VVS2,61,56,812,4.33,4.39,2.66
0.59,Ideal,F,VS2,60.2,57,1914,5.48,5.44,3.29
1.01,Premium,I,SI2,62.6,55,3818,6.43,6.38,4.01
0.72,Premium,F,VS1,58.8,60,2838,5.91,5.89,3.47
1.79,Ideal,I,VS1,61.3,57,13908,7.86,7.81,4.8
0.8,Ideal,D,VS1,62.4,56,4619,5.94,5.98,3.72
0.5,Premium,D,SI2,62.2,58,1190,5.08,5.14,3.18
0.3,Ideal,E,VS2,61.4,55,658,4.32,4.34,2.66
0.7,Premium,D,VVS2,61.5,60,3210,5.71,5.64,3.49
0.31,Premium,E,SI2,60.9,60,558,4.38,4.35,2.66
1.5,Premium,E,SI1,61.4,59,11638,7.41,7.24,4.5
0.73,Ideal,H,VS2,62.7,55,2793,5.72,5.76,3.6
0.32,Ideal,G,VVS2,61.7,57,936,4.44,4.41,2.73
0.45,Premium,G,VVS1,60.8,58,1263,4.92,4.98,3.01
0.3,Ideal,F,VS1,61.9,55.1,652,4.31,4.34,2.68
0.56,Ideal,D,SI2,61.3,56,1243,5.3,5.33,3.26
0.9,Very Good,H,VS1,63.5,59,4234,6.13,6.1,3.88
0.82,Very Good,I,SI1,62.3,58,2602,5.94,6,3.72
0.81,Fair,I,VS2,64.6,59,2414,5.83,5.78,3.75
1.07,Premium,F,VS1,60.6,61,6885,6.62,6.56,3.99
0.42,Ideal,G,VS1,61.2,54,984,4.86,4.82,2.96
0.72,Very Good,E,VVS1,60.8,58,4339,5.79,5.83,3.53
0.36,Premium,G,SI2,59.3,59,608,4.66,4.62,2.75
0.23,Good,E,VVS1,64.4,57,472,3.87,3.9,2.5
0.47,Very Good,F,SI2,63.3,59,1058,4.9,4.86,3.09
0.4,Premium,E,VS1,60.3,58,1053,4.8,4.82,2.9
0.34,Very Good,G,VVS1,60.9,57,819,4.53,4.56,2.76
1.06,Ideal,J,SI2,61.3,57,3932,6.55,6.6,4.03
0.36,Very Good,D,VS2,64,56,759,4.49,4.51,2.88
0.32,Very Good,E,SI1,61.6,56,561,4.39,4.41,2.71
1.5,Ideal,I,VS1,62,54,10164,7.32,7.38,4.56
1.01,Very Good,E,SI2,60.4,60,4352,6.48,6.57,3.94
2.01,Very Good,H,SI1,62.2,60,17434,8.05,8,4.99
0.31,Good,D,SI1,63.8,57,684,4.33,4.29,2.75
0.7,Good,F,VS1,62.8,61,2810,5.57,5.61,3.51
0.5,Premium,E,VS2,62.7,54,1746,5.1,5.07,3.19
0.55,Very Good,G,SI1,60.7,56,1141,5.32,5.38,3.25
1.02,Premium,J,SI1,63,58,3856,6.44,6.39,4.04
0.62,Premium,G,VVS2,59.2,59,2399,5.58,5.56,3.3
1.25,Ideal,G,VVS2,61.5,55,10636,6.92,6.94,4.26
1.5,Very Good,F,SI2,63.1,54,7560,7.29,7.26,4.59
0.51,Ideal,E,VS2,62.9,57,1662,5.11,5.07,3.2
0.59,Very Good,E,VS2,60.6,60,2094,5.44,5.49,3.31
0.52,Very Good,E,VS2,63.5,54,1773,5.19,5.11,3.27
0.32,Ideal,F,VVS1,61.5,56,912,4.41,4.43,2.72
0.41,Premium,G,VVS2,61.6,58,1076,4.8,4.74,2.94
0.32,Premium,F,VS2,60.7,58,828,4.45,4.41,2.69
1,Very Good,F,SI1,63.3,58,5528,6.28,6.39,4.01
1.02,Very Good,D,IF,62.7,57,15306,6.36,6.46,4.02
1.41,Ideal,G,VS1,60.4,57,11009,7.22,7.31,4.39
0.51,Ideal,D,VS2,62.9,56,1716,5.1,5.07,3.2
0.31,Very Good,E,SI1,58.7,60,507,4.45,4.48,2.62
1.51,Ideal,D,SI1,60.7,59,12648,7.47,7.42,4.52
0.33,Ideal,H,VVS1,60.2,60,698,4.49,4.52,2.71
0.33,Premium,I,VS1,61.6,60,668,4.45,4.42,2.73
0.34,Very Good,E,SI2,63.1,56,571,4.51,4.46,2.83
0.32,Premium,G,VS1,61.2,62,773,4.45,4.41,2.71
1.62,Ideal,I,VVS1,61.5,58,12186,7.54,7.56,4.64
0.5,Very Good,I,VS1,63,55,1242,5.07,5.09,3.2
0.73,Premium,I,VS1,61.2,59,2393,5.84,5.82,3.57
1.06,Premium,E,SI1,59.2,60,4078,6.64,6.6,3.92
0.42,Ideal,G,VVS2,62.2,56,1103,4.81,4.77,2.98
0.32,Ideal,E,IF,61.9,55,1018,4.38,4.41,2.72
0.75,Premium,G,SI1,59.1,59,2622,5.98,5.9,3.51
2.01,Ideal,H,VS1,62.9,54,17838,8.01,7.96,5.02
1.59,Ideal,H,VS1,60.7,56,13839,7.54,7.58,4.59
1.19,Premium,G,VS1,62.6,58,8109,6.78,6.71,4.22
0.71,Very Good,H,VS1,62.1,55,2569,5.71,5.72,3.55
0.7,Premium,I,VVS1,62.9,58,2536,5.67,5.65,3.56
0.72,Fair,H,SI2,66,60,1799,5.58,5.51,3.66
0.72,Very Good,H,VS1,62.2,54,2877,5.74,5.76,3.57
1.19,Good,J,VS1,63.6,54,4931,6.78,6.74,4.3
0.72,Very Good,H,VS2,62.9,58,2396,5.7,5.75,3.6
1.3,Premium,G,VS2,60.9,60,9051,6.99,7.04,4.27
0.71,Ideal,F,VS1,62.1,56,3457,5.69,5.75,3.55
0.43,Ideal,I,VVS1,62.2,57,905,4.81,4.84,3
0.4,Ideal,I,IF,62.4,56,1050,4.73,4.7,2.94
1.06,Premium,H,SI1,62.8,58,4872,6.49,6.47,4.07
0.3,Good,H,VVS2,63.6,55,605,4.24,4.28,2.71
0.3,Very Good,I,SI1,63.4,57,506,4.25,4.23,2.69
0.32,Ideal,F,VS1,61.9,55,876,4.41,4.4,2.73
0.3,Ideal,F,IF,60.7,56,1131,4.35,4.38,2.65
0.37,Premium,F,VS2,60.6,58,746,4.63,4.67,2.82
1.09,Ideal,D,SI1,61.3,55.9,6532,6.61,6.65,4.06
1.51,Ideal,E,SI2,62.9,57,9513,7.29,7.23,4.57
0.56,Ideal,G,SI2,61.9,54,1173,5.29,5.34,3.29
1.2,Very Good,G,SI2,61.8,60,4443,6.78,6.85,4.21
2.17,Very Good,J,SI2,60.8,59,13782,8.37,8.41,5.1
0.33,Ideal,F,VS1,61.2,57,738,4.46,4.49,2.74
0.41,Premium,E,VS1,60.4,58,1079,4.78,4.82,2.9
0.32,Premium,H,VS2,61,60,648,4.41,4.35,2.67
0.34,Fair,F,I1,55.8,62,2160,4.72,4.6,2.6
1.21,Very Good,H,VS1,60.4,59,7196,6.88,6.97,4.18
1.02,Very Good,I,SI2,62.8,56,3980,6.42,6.38,4.02
1.74,Very Good,G,VS2,62.9,57,16169,7.64,7.68,4.82
1.01,Ideal,H,SI1,62.6,55,4965,6.44,6.38,4.01
1.01,Premium,H,VS1,61.9,57,4779,6.43,6.39,3.97
0.35,Good,D,SI1,63.3,57,644,4.51,4.53,2.86
0.34,Ideal,G,IF,61,55,974,4.51,4.54,2.76
1.01,Fair,G,VS1,66.8,61,4864,6.15,6.06,4.08
0.78,Ideal,D,SI2,61.3,56,2722,5.95,5.99,3.66
1.81,Very Good,I,VS1,59.9,61,14177,7.85,7.91,4.72
1.6,Premium,J,VS1,61.3,59,8870,7.49,7.52,4.6
2.14,Premium,I,SI1,59.5,59,15499,8.42,8.36,4.99
1.25,Ideal,G,SI2,61.1,55,6371,6.95,6.99,4.26
0.41,Ideal,F,VVS1,60.9,56,1356,4.83,4.79,2.93
2.03,Very Good,I,SI1,62.3,60,16392,8.01,8.07,5.01
1.7,Premium,I,SI2,59.4,59,7250,7.83,7.75,4.63
0.33,Ideal,F,IF,61.2,56,957,4.48,4.5,2.75
1,Very Good,E,SI2,62.6,58,4426,6.33,6.39,3.98
0.53,Premium,G,VS2,62.4,59,1607,5.16,5.13,3.21
1.3,Premium,H,SI2,61.3,58,5096,6.99,6.95,4.27
0.7,Premium,E,SI1,61.3,58,2777,5.71,5.68,3.49
0.44,Ideal,I,VS1,61.4,55,1245,4.89,4.92,3.01
0.52,Very Good,E,VS2,60.9,57,1689,5.17,5.2,3.16
1.21,Good,J,VS2,61,64,5096,6.89,6.79,4.17
0.51,Very Good,F,VS1,60,59,1680,5.18,5.22,3.12
0.41,Ideal,E,VS1,62.7,57,1153,4.76,4.72,2.97
1.5,Premium,I,SI2,62.2,62,7266,7.27,7.2,4.5
1.2,Ideal,E,SI2,61.3,56,6006,6.85,6.88,4.21
0.41,Ideal,J,VS1,62.8,56,707,4.73,4.79,2.99
1.7,Good,I,VS1,58,60,11921,7.84,7.88,4.56
0.7,Premium,F,VVS1,61.6,59,3504,5.71,5.76,3.53
2.16,Ideal,J,SI1,63,55,14691,8.2,8.24,5.18
0.32,Ideal,D,VS2,61.5,56,972,4.44,4.41,2.72
0.73,Ideal,G,SI1,62.3,54,2321,5.81,5.78,3.61
0.28,Very Good,F,VS1,62.1,59,487,4.16,4.21,2.6
0.76,Premium,F,SI1,60.9,59,2631,5.89,5.83,3.57
1.01,Premium,G,SI1,60.6,57,5006,6.52,6.49,3.94
0.3,Ideal,F,SI1,62.4,56,475,4.27,4.32,2.68
1.03,Ideal,G,VVS1,62.4,57,8454,6.39,6.47,4.01
0.32,Ideal,F,VS2,61.6,55,828,4.43,4.4,2.72
0.51,Ideal,E,SI1,61.5,54,1356,5.15,5.19,3.18
0.4,Ideal,E,VS1,62.2,55,1125,4.76,4.72,2.95
1.75,Premium,D,SI2,60.6,60,13363,7.74,7.78,4.7
1.75,Very Good,D,SI1,61.4,60,15544,7.76,7.8,4.78
0.9,Good,F,VS2,63.1,57,4370,6.13,6.16,3.88
0.36,Ideal,I,VVS1,61.6,56,607,4.58,4.61,2.83
0.81,Premium,F,SI1,61.9,58,3004,5.99,5.96,3.7
1.5,Good,H,SI2,63.6,58,7495,7.15,7.2,4.56
1.01,Very Good,E,VS1,63.4,58,7366,6.38,6.36,4.04
0.39,Ideal,D,VVS2,61.8,57,1290,4.71,4.67,2.9
0.9,Premium,H,SI1,62.6,58,3387,6.12,6.08,3.82
0.9,Very Good,D,VS1,63,58,5757,6.11,6.15,3.86
0.71,Ideal,F,VS1,61.7,55,3041,5.73,5.77,3.55
0.32,Ideal,F,VS2,61.5,55,828,4.42,4.4,2.71
0.9,Fair,J,SI1,64.6,61,2438,5.92,5.87,3.81
1.24,Ideal,F,VVS2,62,57,12059,6.86,6.91,4.27
0.7,Ideal,E,SI1,62.8,55,2677,5.65,5.69,3.56
0.7,Very Good,F,VS2,61.4,57,2400,5.73,5.76,3.53
1.08,Fair,J,VS2,65.1,54,3980,6.47,6.44,4.2
1.01,Ideal,E,SI1,62,57,5235,6.38,6.45,3.98
0.31,Ideal,F,IF,62.1,55,979,4.34,4.35,2.7
1.01,Good,I,VS1,64.2,60,3484,6.35,6.27,4.05
1.04,Premium,E,SI2,61.6,59,4164,6.55,6.57,4.04
0.31,Ideal,E,VS2,61.9,55,872,4.38,4.34,2.7
1,Good,F,SI1,58.1,64,4608,6.56,6.6,3.82
0.58,Ideal,E,SI1,61.5,55,1758,5.39,5.34,3.3
1,Ideal,J,VS2,62.4,54,4539,6.4,6.46,4.01
0.53,Premium,E,VS2,61.4,55,1727,5.24,5.21,3.21
1.25,Premium,G,SI2,62.8,57,4991,6.86,6.78,4.28
1.11,Ideal,G,VS2,61.2,56,6857,6.65,6.68,4.08
0.9,Very Good,H,SI1,60.8,57,3770,6.22,6.25,3.79
1.47,Premium,H,SI2,59.1,56,7573,7.51,7.46,4.42
0.9,Very Good,G,SI1,61.3,60,3841,6.14,6.17,3.77
0.76,Ideal,E,SI1,61.7,57,2814,5.88,5.85,3.62
1.7,Premium,E,SI1,62.3,57,15662,7.68,7.6,4.76
0.52,Ideal,D,SI1,62.4,57,1600,5.14,5.18,3.22
0.6,Very Good,D,SI1,62.2,56,1896,5.4,5.44,3.37
0.32,Ideal,I,VS1,60.9,57,523,4.43,4.47,2.71
0.24,Ideal,J,VVS2,62.8,57,432,3.96,3.94,2.48
0.56,Ideal,D,VS2,62.7,57,1753,5.25,5.28,3.3
0.77,Very Good,J,SI2,61.3,58,2001,5.84,5.91,3.6
1,Ideal,H,VVS1,61.5,59,6535,6.37,6.41,3.93
1.23,Premium,G,VS1,61.8,58,8381,6.88,6.84,4.24
0.72,Good,F,SI2,63.8,59,1609,5.64,5.58,3.58
1.51,Premium,J,VS2,63,57,7455,7.38,7.29,4.62
0.81,Ideal,H,VS1,61.8,58,3257,5.97,6.04,3.71
0.71,Very Good,E,SI1,59.3,59,2590,5.83,5.87,3.47
0.51,Ideal,G,VS1,61.8,57,1662,5.14,5.12,3.17
0.9,Ideal,I,VS1,61.6,56,3677,6.22,6.16,3.81
1.01,Good,G,SI1,60.7,59,4672,6.35,6.4,3.87
0.3,Premium,J,SI1,62.7,59,450,4.27,4.21,2.66
0.34,Premium,H,VVS2,61.4,58,880,4.5,4.46,2.75
0.59,Premium,I,SI1,62.8,59,1217,5.36,5.34,3.36
0.54,Premium,E,VS2,60,58,1709,5.34,5.29,3.19
1.92,Very Good,E,SI2,62.5,59,15364,7.85,7.92,4.93
1.32,Ideal,G,VS1,61.4,54,9715,7.09,7.13,4.37
1.02,Very Good,F,VS1,63.6,60,7682,6.25,6.33,4
0.26,Very Good,E,VVS1,61.4,58,597,4.12,4.15,2.54
3,Good,J,SI2,59.3,64,14918,9.32,9.19,5.5
1.05,Very Good,I,VS2,63.2,56,4895,6.47,6.51,4.1
1.08,Very Good,G,VS2,60.6,58,6777,6.65,6.71,4.05
0.4,Premium,F,SI1,62.8,59,945,4.72,4.71,2.96
0.41,Good,D,SI2,63.1,54,638,4.72,4.75,2.99
0.56,Premium,D,SI1,62.3,58,1865,5.28,5.21,3.27
1.01,Premium,F,SI1,59.7,61,4989,6.55,6.49,3.89
0.53,Ideal,G,VS1,61.7,55,1607,5.18,5.22,3.21
0.7,Good,H,SI1,61.9,62,2088,5.57,5.61,3.46
0.84,Ideal,J,VS2,60.7,56,2376,6.17,6.12,3.73
0.31,Premium,H,VS1,62.4,58,698,4.34,4.28,2.69
0.4,Premium,G,VVS2,61.7,59,1050,4.76,4.73,2.93
0.44,Good,J,VS1,63.2,57,694,4.82,4.86,3.06
1.34,Premium,G,SI2,61.7,58,6583,7.1,7.04,4.36
1.08,Ideal,F,I1,61.8,56,3168,6.64,6.62,4.1
0.32,Premium,H,VVS2,62.3,58,828,4.37,4.33,2.71
0.31,Ideal,H,VVS1,61.6,55,687,4.37,4.4,2.7
0.25,Very Good,E,VVS2,62.7,59,575,4.01,4.03,2.52
2.01,Ideal,J,SI1,62.1,56,12048,8.08,8.03,5
0.51,Very Good,E,SI2,63,56,1067,5.12,5.14,3.23
0.44,Premium,E,SI1,62.3,58,778,4.85,4.88,3.03
1.16,Good,H,SI1,64,58,5576,6.56,6.63,4.22
1.01,Very Good,I,SI2,63.2,58,3309,6.34,6.31,4
2.08,Premium,H,VS2,62,58,17258,8.19,8.1,5.05
0.33,Premium,D,SI2,62.1,58,631,4.43,4.4,2.74
1.01,Premium,F,VS2,60.3,59,6674,6.52,6.45,3.91
2.01,Very Good,I,SI2,61.4,63,10009,8.19,7.96,4.96
1.04,Ideal,H,SI1,62.1,57,4801,6.49,6.52,4.04
0.52,Very Good,I,SI2,60.9,59,974,5.14,5.18,3.14
0.31,Very Good,G,VS1,62.4,59,625,4.32,4.34,2.7
1.23,Ideal,H,SI1,62.4,54,6617,6.83,6.89,4.28
0.71,Good,I,VS1,63.3,56,2306,5.65,5.69,3.59
0.4,Premium,G,SI1,62,59,702,4.7,4.72,2.92
0.77,Premium,E,VS1,60.8,56,3260,5.95,5.9,3.6
1.13,Ideal,H,SI1,62.3,56,5384,6.66,6.69,4.16
1.04,Very Good,G,VS2,63.4,55,6232,6.48,6.42,4.09
0.41,Ideal,E,VS2,62.1,56,935,4.74,4.76,2.95
0.43,Ideal,H,VS2,62.3,54,778,4.85,4.88,3.03
1.07,Premium,E,SI2,61.3,59,4943,6.58,6.64,4.05
2.23,Very Good,J,VS2,61,58,14732,8.36,8.39,5.11
1.04,Ideal,F,VS2,61.1,57,7508,6.52,6.54,3.99
0.42,Ideal,I,VS1,62,55,773,4.83,4.85,3
1.7,Premium,I,VS2,61.9,56,10396,7.55,7.5,4.66
0.4,Ideal,D,VVS2,62.8,56,1111,4.68,4.72,2.95
0.3,Premium,I,VS1,60.5,60,473,4.3,4.33,2.61
0.58,Very Good,H,SI1,63.3,56,1332,5.34,5.31,3.37
1.27,Ideal,F,IF,61.3,55,15377,6.98,7.02,4.29
1.2,Premium,I,SI1,60.7,59,5510,6.9,6.87,4.18
0.77,Ideal,F,VS1,62.1,57,3387,5.88,5.84,3.64
1.23,Ideal,I,SI1,62,57,5855,6.91,6.87,4.27
0.32,Ideal,G,IF,60.9,56,1020,4.43,4.41,2.69
0.37,Premium,D,VVS1,61.4,58,1142,4.65,4.63,2.85
0.26,Ideal,D,VS1,62,55,580,4.12,4.1,2.55
0.37,Premium,D,SI1,61.9,59,681,4.62,4.65,2.87
0.51,Ideal,D,VS2,61.6,57,2056,5.19,5.14,3.18
0.31,Very Good,F,VS2,58.3,61,583,4.44,4.48,2.6
